SPX,CVX,SPY,CVY,SPZ,CVZ,t
-0.0706827566027641,70,-0.0407668463885784,1.460747E-05,-0.0588912963867188,180
-0.0706827566027641,70,-0.0407668463885784,1.460747E-05,-0.0588912963867188,180
-0.0706827566027641,70.02075,-0.0407668463885784,-0.001852678,-0.0588912963867188,179.9756
-0.0706827566027641,70.02075,-0.0407668463885784,-0.001852678,-0.0588912963867188,179.9756
-0.0706827566027641,70.02075,-0.0407668463885784,-0.001852678,-0.0588912963867188,179.9756
-0.0706827566027641,61.55698,-0.0407668463885784,-0.001619746,-0.0588912963867188,121.1868
-0.0706827566027641,61.55698,-0.0407668463885784,-0.001619746,-0.0588912963867188,121.1868
-0.0706827566027641,61.55698,-0.0407668463885784,-0.001619746,-0.0588912963867188,121.1868
-0.0706827566027641,50.30478,-0.0407668463885784,-0.01568199,-0.0588912963867188,81.48804
-0.0706827566027641,50.30478,-0.0407668463885784,-0.01568199,-0.0588912963867188,81.48804
-0.0706827566027641,50.30478,-0.0407668463885784,-0.01568199,-0.0588912963867188,81.48804
-0.0706827566027641,39.67407,-0.0407668463885784,-0.02654349,-0.0588912963867188,54.65076
-0.0706827566027641,39.67407,-0.0407668463885784,-0.02654349,-0.0588912963867188,54.65076
-0.0706827566027641,39.67407,-0.0407668463885784,-0.02654349,-0.0588912963867188,54.65076
-0.11795799434185,30.74091,-0.040786013007164,-0.03593761,-0.0400619506835938,36.3866
-0.11795799434185,30.74091,-0.040786013007164,-0.03593761,-0.0400619506835938,36.3866
-0.11795799434185,23.61807,-0.040786013007164,-0.04450706,-0.0400619506835938,23.89841
-0.11795799434185,23.61807,-0.040786013007164,-0.04450706,-0.0400619506835938,23.89841
-0.0708917304873466,18.05997,0.0408881120383739,-0.05232066,-0.00235748291015625,15.33377
-0.0708917304873466,18.05997,0.0408881120383739,-0.05232066,-0.00235748291015625,15.33377
-0.0708917304873466,13.80392,0.0408881120383739,-0.05965694,-0.00235748291015625,9.481476
-0.165827482938766,13.80392,0.0409265793859959,-0.05965694,0.035491943359375,9.481476
-0.165827482938766,13.80392,0.0409265793859959,-0.05965694,0.035491943359375,9.481476
-0.165827482938766,10.59851,0.0409265793859959,0.0001061472,0.035491943359375,5.540527
-0.165827482938766,10.59851,0.0409265793859959,0.0001061472,0.035491943359375,5.540527
-0.118643879890442,10.59851,-0.0410278551280499,0.0001061472,0.073394775390625,5.540527
-0.118643879890442,4.833374,-0.0410278551280499,-0.02229918,0.073394775390625,0.02593994
-0.118643879890442,4.833374,-0.0410278551280499,-0.02229918,0.073394775390625,0.02593994
-0.118643879890442,4.833374,-0.0410278551280499,-0.02229918,0.073394775390625,0.02593994
-0.118643879890442,3.749176,-0.0410278551280499,-0.04363758,0.073394775390625,-0.6602478
-0.118643879890442,3.749176,-0.0410278551280499,-0.04363758,0.073394775390625,-0.6602478
-0.118643879890442,3.749176,-0.0410278551280499,-0.04363758,0.073394775390625,-0.6602478
-0.214086532592773,2.914825,-0.0410664938390255,-0.06002342,0.111465454101563,-1.05603
-0.214086532592773,2.914825,-0.0410664938390255,-0.06002342,0.111465454101563,-1.05603
-0.262665003538132,2.268707,-0.123611435294151,-0.07268828,0.187843322753906,-1.256073
-0.262665003538132,2.268707,-0.123611435294151,-0.07268828,0.187843322753906,-1.256073
-0.262665003538132,2.268707,-0.123611435294151,-0.07268828,0.187843322753906,-1.256073
-0.359067350625992,1.707458,-0.123728290200233,-0.08222353,0.226234436035156,-1.349792
-0.359067350625992,1.707458,-0.123728290200233,-0.08222353,0.226234436035156,-1.349792
-0.359067350625992,1.707458,-0.123728290200233,-0.08222353,0.226234436035156,-1.349792
-0.408680588006973,1.241943,-0.0413783565163612,-0.1560424,0.303199768066406,-1.335785
-0.408680588006973,1.241943,-0.0413783565163612,-0.1560424,0.303199768066406,-1.335785
-0.702167510986328,1.241943,-0.0414966084063053,-0.1560424,0.419708251953125,-1.335785
-0.702167510986328,0.8156738,-0.0414966084063053,-0.2103426,0.419708251953125,-1.284515
-0.702167510986328,0.8156738,-0.0414966084063053,-0.2103426,0.419708251953125,-1.284515
-0.900116622447968,0.8156738,-0.0415761917829514,-0.2103426,0.497970581054688,-1.284515
-0.900116622447968,0.2748413,-0.0415761917829514,-0.1828725,0.497970581054688,-1.245239
-0.900116622447968,0.2748413,-0.0415761917829514,-0.1828725,0.497970581054688,-1.245239
-0.999780416488647,0.2748413,-0.0416162051260471,-0.1828725,0.537277221679688,-1.245239
-0.999780416488647,-0.2726746,-0.0416162051260471,-0.1626906,0.537277221679688,-1.188202
-0.999780416488647,-0.2726746,-0.0416162051260471,-0.1626906,0.537277221679688,-1.188202
-0.999780416488647,-0.2726746,-0.0416162051260471,-0.1626906,0.537277221679688,-1.188202
-0.999780416488647,-0.7671204,-0.0416162051260471,-0.1482112,0.537277221679688,-1.092621
-0.999780416488647,-0.7671204,-0.0416162051260471,-0.1482112,0.537277221679688,-1.092621
-0.999780416488647,-0.7671204,-0.0416162051260471,-0.1482112,0.537277221679688,-1.092621
-0.999780416488647,-1.161163,-0.0416162051260471,-0.1382191,0.537277221679688,-0.9496155
-0.999780416488647,-1.161163,-0.0416162051260471,-0.1382191,0.537277221679688,-0.9496155
-0.999780416488647,-1.161163,-0.0416162051260471,-0.1382191,0.537277221679688,-0.9496155
-0.999780416488647,-1.477509,-0.0416162051260471,-0.1314268,0.537277221679688,-0.7825012
-0.999780416488647,-1.477509,-0.0416162051260471,-0.1314268,0.537277221679688,-0.7825012
